experiment,model,seed,train_size_run1,test_size_run1,training_seconds_run1,inference_seconds_run1,preprocessing_run1,parameters_run1,accuracy_run1,balanced_accuracy_run1,precision_run1,recall_run1,specificity_run1,f1_run1,mcc_run1,roc_auc_run1,pr_auc_run1,tn_run1,fp_run1,fn_run1,tp_run1,author_printed_recall_run1,author_printed_precision_run1,author_printed_balanced_accuracy_run1,author_printed_f1_run1,train_size_run2,test_size_run2,training_seconds_run2,inference_seconds_run2,preprocessing_run2,parameters_run2,accuracy_run2,balanced_accuracy_run2,precision_run2,recall_run2,specificity_run2,f1_run2,mcc_run2,roc_auc_run2,pr_auc_run2,tn_run2,fp_run2,fn_run2,tp_run2,author_printed_recall_run2,author_printed_precision_run2,author_printed_balanced_accuracy_run2,author_printed_f1_run2,accuracy_delta,balanced_accuracy_delta,precision_delta,recall_delta,specificity_delta,f1_delta,mcc_delta,roc_auc_delta,pr_auc_delta
A_author_cleaned_code_grid,RF,5,271,68,0.2038050830005886,0.0378217920006136,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""log2"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 320, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.8823529411764706,0.8823529411764706,0.9333333333333332,0.8235294117647058,0.9411764705882352,0.875,0.77005354108682,0.9662629757785468,0.9696107348943522,32,2,6,28,0.8421052631578947,0.9411764705882352,0.887719298245614,0.8888888888888888,271,68,0.2262758750002831,0.0298722910010837,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 4, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 480, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.8823529411764706,0.8823529411764706,0.90625,0.8529411764705882,0.9117647058823528,0.8787878787878788,0.7660323462854265,0.96280276816609,0.965059040106086,31,3,5,29,0.8611111111111112,0.9117647058823528,0.8836805555555556,0.8857142857142857,0.0,0.0,-0.027083333333333237,0.02941176470588236,-0.02941176470588236,0.0037878787878787845,-0.004021194801393513,-0.0034602076124568004,-0.004551694788266225
A_author_cleaned_code_grid,RF,6,271,68,0.1686624160001884,0.0524242080000476,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""log2"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 320, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9705882352941176,0.9705627705627706,0.9696969696969696,0.9696969696969696,0.9714285714285714,0.9696969696969696,0.9411255411255413,0.9922077922077924,0.9928317263544536,34,1,1,32,0.9714285714285714,0.9714285714285714,0.9705627705627706,0.9714285714285714,271,68,0.2243607090058503,0.0295333750036661,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 4, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 480, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9558823529411764,0.9554112554112556,0.96875,0.9393939393939394,0.9714285714285714,0.953846153846154,0.9120077065233916,0.9913419913419914,0.991854209247904,34,1,2,31,0.9444444444444444,0.9714285714285714,0.9565972222222222,0.9577464788732394,-0.014705882352941235,-0.015151515151515027,-0.0009469696969696129,-0.030303030303030165,0.0,-0.015850815850815603,-0.029117834602149673,-0.0008658008658010141,-0.0009775171065495858
A_author_cleaned_code_grid,RF,7,271,68,0.2011285830003544,0.050083000000086,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""log2"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 320, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9264705882352942,0.9251082251082252,0.9666666666666668,0.8787878787878788,0.9714285714285714,0.9206349206349206,0.8557916997915235,0.9809523809523808,0.9818833826365342,34,1,4,29,0.8947368421052632,0.9714285714285714,0.9307017543859648,0.9315068493150684,271,68,0.22375083299994,0.0421468749991618,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 4, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 480, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9558823529411764,0.9554112554112556,0.96875,0.9393939393939394,0.9714285714285714,0.953846153846154,0.9120077065233916,0.980952380952381,0.9813721979148232,34,1,2,31,0.9444444444444444,0.9714285714285714,0.9565972222222222,0.9577464788732394,0.02941176470588225,0.030303030303030387,0.002083333333333215,0.06060606060606066,0.0,0.033211233211233426,0.05621600673186811,2.220446049250313e-16,-0.0005111847217109666
A_author_cleaned_code_grid,RF,8,271,68,0.1989872909998666,0.0352612080005201,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""log2"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 320, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9705882352941176,0.9701754385964912,0.9666666666666668,0.9666666666666668,0.9736842105263158,0.9666666666666668,0.9403508771929824,0.9921052631578948,0.9909934318555008,37,1,1,29,0.9736842105263158,0.9736842105263158,0.9701754385964912,0.9736842105263158,271,68,0.2157291249968693,0.0268092499973136,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 4, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 480, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9558823529411764,0.9570175438596492,0.935483870967742,0.9666666666666668,0.9473684210526316,0.9508196721311476,0.911241697378115,0.992982456140351,0.9919381323163304,36,2,1,29,0.972972972972973,0.9473684210526316,0.9542284219703574,0.96,-0.014705882352941235,-0.013157894736842035,-0.031182795698924792,0.0,-0.02631578947368418,-0.015846994535519188,-0.02910917981486738,0.0008771929824561431,0.0009447004608296172
A_author_cleaned_code_grid,RF,9,271,68,0.1936857910004619,0.0268119170004865,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""max_features"": ""log2"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 320, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9117647058823528,0.9186560565870912,0.9714285714285714,0.8717948717948718,0.9655172413793104,0.918918918918919,0.8285670994238042,0.9832007073386384,0.9886036020510676,28,1,5,34,0.8484848484848485,0.9655172413793104,0.90995670995671,0.9032258064516128,271,68,0.2275880419983877,0.0315695419994881,none,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 4, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 480, ""n_jobs"": -1, ""oob_score"": false, ""random_state"": null, ""verbose"": 0, ""warm_start"": false}",0.9264705882352942,0.931476569407604,0.9722222222222222,0.8974358974358975,0.9655172413793104,0.9333333333333332,0.8550515048467328,0.9849690539345712,0.9899338796971348,28,1,4,35,0.875,0.9655172413793104,0.9236111111111112,0.918032786885246,0.014705882352941346,0.012820512820512886,0.0007936507936507908,0.02564102564102566,0.0,0.014414414414414267,0.026484405422928514,0.0017683465959328348,0.0013302776460671906
A_author_cleaned_code_grid,SVM,0,271,68,0.0013710829998672,0.0004760410001836,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.972972972972973,1.0,0.945945945945946,1.0,0.9722222222222222,0.9426642502057074,0.994768962510898,0.9962287869264612,31,0,2,35,0.9393939393939394,1.0,0.9696969696969696,0.96875,271,68,0.001413792000676,0.0004626250010915,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.972972972972973,1.0,0.945945945945946,1.0,0.9722222222222222,0.9426642502057074,0.994768962510898,0.9962287869264612,31,0,2,35,0.9393939393939394,1.0,0.9696969696969696,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,1,271,68,0.0014517499994326,0.0004734580006697,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9558823529411764,0.9594594594594594,0.9117647058823528,1.0,0.918918918918919,0.953846153846154,0.9153348228041136,0.994768962510898,0.993925501593942,34,3,0,31,1.0,0.918918918918919,0.9558823529411764,0.9577464788732394,271,68,0.0016137089987751,0.0005501670020748,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9558823529411764,0.9594594594594594,0.9117647058823528,1.0,0.918918918918919,0.953846153846154,0.9153348228041136,0.994768962510898,0.993925501593942,34,3,0,31,1.0,0.918918918918919,0.9558823529411764,0.9577464788732394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,2,271,68,0.0017031669995049,0.0005615410000245,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9666666666666668,1.0,0.9333333333333332,1.0,0.9655172413793104,0.941629792788369,1.0,1.0,38,0,2,28,0.95,1.0,0.975,0.9743589743589745,271,68,0.0017257500003324,0.0005310410051606,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9666666666666668,1.0,0.9333333333333332,1.0,0.9655172413793104,0.941629792788369,1.0,1.0,38,0,2,28,0.95,1.0,0.975,0.9743589743589745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,3,271,68,0.0014903329993103,0.0004967089998899,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34,0,0,34,1.0,1.0,1.0,1.0,271,68,0.001556208000693,0.0005425409981398,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34,0,0,34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,4,271,68,0.0015193330000329,0.0004945829996358,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,0.986159169550173,0.9853364082009858,32,2,2,32,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,271,68,0.0016284169978462,0.0005092089995741,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.8823529411764706,0.986159169550173,0.9853364082009858,32,2,2,32,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,5,271,68,0.0012637079998967,0.0004191250000076,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.8970588235294118,0.8970588235294117,0.8857142857142857,0.9117647058823528,0.8823529411764706,0.8985507246376812,0.7944613465542747,0.976643598615917,0.9772946248103948,30,4,3,31,0.9090909090909092,0.8823529411764706,0.8974025974025974,0.8955223880597015,271,68,0.0012714580007013,0.0004306249975343,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.8970588235294118,0.8970588235294117,0.8857142857142857,0.9117647058823528,0.8823529411764706,0.8985507246376812,0.7944613465542747,0.976643598615917,0.9772946248103948,30,4,3,31,0.9090909090909092,0.8823529411764706,0.8974025974025974,0.8955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,6,271,68,0.0014718749998792,0.0004754169995067,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411255411255413,0.9393939393939394,0.9393939393939394,0.9428571428571428,0.9393939393939394,0.8822510822510823,0.9878787878787878,0.9896947415329768,33,2,2,31,0.9428571428571428,0.9428571428571428,0.9411255411255413,0.9428571428571428,271,68,0.0015025839966256,0.000608333000855,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9411764705882352,0.9411255411255413,0.9393939393939394,0.9393939393939394,0.9428571428571428,0.9393939393939394,0.8822510822510823,0.9878787878787878,0.9896947415329768,33,2,2,31,0.9428571428571428,0.9428571428571428,0.9411255411255413,0.9428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,7,271,68,0.0013771249996352,0.000468749999527,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9264705882352942,0.925974025974026,0.9375,0.9090909090909092,0.9428571428571428,0.9230769230769232,0.8530566380408909,0.9826839826839826,0.980980176987986,33,2,3,30,0.9166666666666666,0.9428571428571428,0.9270833333333331,0.9295774647887324,271,68,0.0013810000018565,0.000457041998743,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9264705882352942,0.925974025974026,0.9375,0.9090909090909092,0.9428571428571428,0.9230769230769232,0.8530566380408909,0.9826839826839826,0.980980176987986,33,2,3,30,0.9166666666666666,0.9428571428571428,0.9270833333333331,0.9295774647887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,8,271,68,0.0015843749997657,0.0005142919999343,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,0,0,30,1.0,1.0,1.0,1.0,271,68,0.0015937499993015,0.0005172919991309,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_author_cleaned_code_grid,SVM,9,271,68,0.0014333330000226,0.0004727909999928,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9743589743589745,1.0,0.9487179487179488,1.0,0.9736842105263158,0.94207767149171,0.995579133510168,0.996957326116539,29,0,2,37,0.935483870967742,1.0,0.967741935483871,0.9666666666666668,271,68,0.0014714589997311,0.000497416993312,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9743589743589745,1.0,0.9487179487179488,1.0,0.9736842105263158,0.94207767149171,0.995579133510168,0.996957326116539,29,0,2,37,0.935483870967742,1.0,0.967741935483871,0.9666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,0,271,68,0.0017093340002247,0.000575041999582,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.972972972972973,1.0,0.945945945945946,1.0,0.9722222222222222,0.9426642502057074,0.994768962510898,0.9962287869264612,31,0,2,35,0.9393939393939394,1.0,0.9696969696969696,0.96875,271,68,0.0017109170003095,0.0006471250017057,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.972972972972973,1.0,0.945945945945946,1.0,0.9722222222222222,0.9426642502057074,0.994768962510898,0.9962287869264612,31,0,2,35,0.9393939393939394,1.0,0.9696969696969696,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,1,271,68,0.0016923330003919,0.0005568750002566,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9558823529411764,0.9594594594594594,0.9117647058823528,1.0,0.918918918918919,0.953846153846154,0.9153348228041136,0.994768962510898,0.993925501593942,34,3,0,31,1.0,0.918918918918919,0.9558823529411764,0.9577464788732394,271,68,0.0018936670021503,0.0005999169952701,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9558823529411764,0.9594594594594594,0.9117647058823528,1.0,0.918918918918919,0.953846153846154,0.9153348228041136,0.994768962510898,0.993925501593942,34,3,0,31,1.0,0.918918918918919,0.9558823529411764,0.9577464788732394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,2,271,68,0.0020714170004794,0.0005917500002396,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9666666666666668,1.0,0.9333333333333332,1.0,0.9655172413793104,0.941629792788369,1.0,1.0,38,0,2,28,0.95,1.0,0.975,0.9743589743589745,271,68,0.001864582998678,0.0006039170039002,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",0.9705882352941176,0.9666666666666668,1.0,0.9333333333333332,1.0,0.9655172413793104,0.941629792788369,1.0,1.0,38,0,2,28,0.95,1.0,0.975,0.9743589743589745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B_author_cleaned_MCC_grid,SVM,3,271,68,0.0016017910002119,0.0005395409998527,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34,0,0,34,1.0,1.0,1.0,1.0,271,68,0.0016657499945722,0.0005640000017592,none,"{""C"": 30, ""break_ties"": false, ""cache_size"": 200, ""class_weight"": null, ""coef0"": 0.0, ""decision_function_shape"": ""ovr"", ""degree"": 5, ""gamma"": ""scale"", ""kernel"": ""poly"", ""max_iter"": -1, ""probability"": false, ""random_state"": null, ""shrinking"": true, ""tol"": 1e-05, ""verbose"": false}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34,0,0,34,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
