mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.00012733936309814454,1.355444744966865e-05,0.00033164024353027344,0.00010885697302171689,auto,20,11,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 11, 'weights': 'uniform'}",0.9642857142857143,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.8148148148148148,0.9259259259259259,0.8888888888888888,0.889021164021164,0.04404761904761906,545
0.00016787052154541016,5.279972550259728e-05,0.00040585994720458983,0.000114749603890726,auto,20,11,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 11, 'weights': 'distance'}",0.9642857142857143,0.8888888888888888,0.8518518518518519,0.8518518518518519,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.8148148148148148,0.9629629629629629,0.8888888888888888,0.9075396825396826,0.053168844616982916,225
0.0001367330551147461,4.601370484065841e-05,0.00033490657806396485,0.0001248642986380135,auto,20,13,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 13, 'weights': 'uniform'}",0.9642857142857143,0.8888888888888888,0.8148148148148148,0.8518518518518519,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.8148148148148148,0.9259259259259259,0.8888888888888888,0.8816137566137566,0.04649334482859554,737
0.00014455318450927733,5.013133186366048e-05,0.0003443002700805664,0.00011589068038972674,auto,20,13,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 13, 'weights': 'distance'}",0.9642857142857143,0.8888888888888888,0.8148148148148148,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.8148148148148148,0.9259259259259259,0.9259259259259259,0.8927248677248677,0.04834271548630229,385
0.00013294219970703126,8.553347520743815e-06,0.00034208297729492186,6.777949617123312e-05,auto,20,17,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 17, 'weights': 'uniform'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.8888888888888888,0.8518518518518519,0.7777777777777778,0.9259259259259259,0.8518518518518519,0.8890211640211639,0.05511430334995131,577
0.00011811256408691406,4.114637757264065e-06,0.0002694129943847656,1.250913919660471e-05,auto,20,17,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 17, 'weights': 'distance'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.7777777777777778,0.9259259259259259,0.8888888888888888,0.8964285714285716,0.0545963104766419,321
0.00011506080627441407,1.5236420925779777e-06,0.00028145313262939453,5.315635657446372e-05,auto,20,19,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 19, 'weights': 'uniform'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.9259259259259259,0.8148148148148148,0.8890211640211639,0.055114303349951335,577
0.00012426376342773439,1.5348602261768932e-05,0.0002984523773193359,2.0022278145130743e-05,auto,20,19,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 19, 'weights': 'distance'}",0.9642857142857143,0.9259259259259259,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.9259259259259259,0.8148148148148148,0.8927248677248677,0.05621444127694664,385
0.00012271404266357423,9.746655325514028e-06,0.00031976699829101564,3.922848621023774e-05,auto,20,23,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 23, 'weights': 'uniform'}",0.9285714285714286,0.9629629629629629,0.8518518518518519,0.8888888888888888,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8817460317460316,0.054654445597923325,705
0.00013678073883056642,4.581385929845037e-05,0.00035400390625,9.219371161680252e-05,auto,20,23,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 23, 'weights': 'distance'}",0.9642857142857143,0.9629629629629629,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8927248677248677,0.05860385508288557,385
0.00011477470397949218,1.6525004817164855e-06,0.00033018589019775393,7.039685142353235e-05,auto,20,29,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 29, 'weights': 'uniform'}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.8518518518518519,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8854497354497355,0.056244779905782104,641
0.00013511180877685548,5.0219244648159114e-05,0.0003581523895263672,0.00010082568081551094,auto,20,29,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 29, 'weights': 'distance'}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.889153439153439,0.055118588923675764,513
