mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.03428218364715576,0.0010538125386037724,0.0007896184921264649,0.00010715478688381342,0.1,-1,40,0,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 40, 'reg_lambda': 0}",0.9285714285714286,0.8888888888888888,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,0.941005291005291,0.03767496718256547,20
0.06545162200927734,0.0011104298316110747,0.0007781505584716797,6.585937700741442e-05,0.1,-1,80,0,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 80, 'reg_lambda': 0}",0.9285714285714286,0.9259259259259259,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9410052910052912,0.029507733007031283,19
0.1240145206451416,0.0014410703438936438,0.000864410400390625,8.607763950819471e-05,0.1,-1,160,0,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 160, 'reg_lambda': 0}",0.9642857142857143,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9445767195767196,0.03422042292227179,18
0.1501552104949951,0.005400022851978838,0.000918436050415039,0.00012493810562542768,0.1,-1,320,0,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 320, 'reg_lambda': 0}",0.9642857142857143,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.9629629629629629,1.0,0.9482804232804233,0.037824443559109446,15
0.16785891056060792,0.0014901476133833086,0.0008591175079345703,5.630094089554195e-05,0.1,-1,640,0,"{'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 640, 'reg_lambda': 0}",0.9642857142857143,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.9629629629629629,1.0,0.9482804232804233,0.037824443559109446,15
0.0356356143951416,0.0007891365921858255,0.0007781744003295899,6.771863721644189e-05,0.2,-1,40,0,"{'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 40, 'reg_lambda': 0}",0.8928571428571429,0.9629629629629629,0.9259259259259259,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.9629629629629629,1.0,0.9374338624338625,0.040286627727742975,21
0.06515705585479736,0.0010832720834181052,0.0008169174194335938,7.561772899603798e-05,0.2,-1,80,0,"{'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 80, 'reg_lambda': 0}",0.9285714285714286,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,1.0,0.9484126984126984,0.037622917072296015,10
0.07749223709106445,0.0011592908198127675,0.0008461475372314453,5.7397112751259195e-05,0.2,-1,160,0,"{'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 160, 'reg_lambda': 0}",0.9285714285714286,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,1.0,0.9484126984126984,0.037622917072296015,10
0.08885951042175293,0.001451468310082541,0.0008125066757202149,4.824786839950038e-05,0.2,-1,320,0,"{'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 320, 'reg_lambda': 0}",0.9285714285714286,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,1.0,0.9484126984126984,0.037622917072296015,10
0.11167037487030029,0.006383979521435401,0.0008106708526611328,3.773101884323309e-05,0.2,-1,640,0,"{'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 640, 'reg_lambda': 0}",0.9285714285714286,0.9629629629629629,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.9629629629629629,1.0,0.9484126984126984,0.037622917072296015,10
0.03353407382965088,0.0005423014143568479,0.000779271125793457,8.333609293042855e-05,0.5,-1,40,0,"{'learning_rate': 0.5, 'max_depth': -1, 'n_estimators': 40, 'reg_lambda': 0}",0.8928571428571429,0.9259259259259259,0.9259259259259259,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,1.0,0.9448412698412699,0.04089013528230592,17
0.03684990406036377,0.0009339716375344897,0.0007621049880981445,8.138502972509002e-05,0.5,-1,80,0,"{'learning_rate': 0.5, 'max_depth': -1, 'n_estimators': 80, 'reg_lambda': 0}",0.8928571428571429,0.9259259259259259,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,1.0,0.9485449735449736,0.040685947142675184,6
0.04160776138305664,0.0011659677984458946,0.0007288455963134766,4.162695535190028e-05,0.5,-1,160,0,"{'learning_rate': 0.5, 'max_depth': -1, 'n_estimators': 160, 'reg_lambda': 0}",0.8928571428571429,0.9259259259259259,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,1.0,0.9485449735449736,0.040685947142675184,6
0.05170550346374512,0.000661902949455847,0.0007677793502807618,0.00010110505508113677,0.5,-1,320,0,"{'learning_rate': 0.5, 'max_depth': -1, 'n_estimators': 320, 'reg_lambda': 0}",0.8928571428571429,0.9259259259259259,0.9629629629629629,0.8888888888888888,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,1.0,1.0,0.9485449735449736,0.040685947142675184,6
