mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.042940831184387206,0.0009184677089379037,0.01268017292022705,0.0006738999575400906,3,sqrt,80,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 80}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.8888888888888888,0.8518518518518519,0.9259259259259259,0.9075396825396824,0.05052304044105326,45
0.07610423564910888,0.005817220431641468,0.013099288940429688,0.0005469202702986915,3,sqrt,160,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 160}",0.9285714285714286,0.9629629629629629,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9259259259259259,0.9187830687830688,0.03635136273572592,37
0.15196380615234376,0.00792766494953553,0.01307520866394043,0.000796620076119876,3,sqrt,320,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 320}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9297619047619049,0.04217254009008848,22
0.26809468269348147,0.058789693632513775,0.025421571731567384,0.0006867498311954141,3,sqrt,480,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 480}",0.9642857142857143,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9260582010582011,0.04069454709566497,32
0.2961130142211914,0.007948362144959014,0.025084257125854492,0.0008684023955152029,3,sqrt,640,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 640}",0.9285714285714286,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9261904761904762,0.03704553946246585,27
0.6074154138565063,0.017463748261211328,0.04114532470703125,0.0054134413661901986,3,sqrt,1280,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 1280}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9259259259259259,0.9261904761904762,0.03313643872791016,27
1.119473648071289,0.1150272984866203,0.07396535873413086,0.007975944519957716,3,sqrt,2000,"{'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 2000}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9335978835978838,0.03624338624338623,14
0.04822537899017334,0.005836975955695021,0.013366174697875977,0.0006312240175501536,4,log2,80,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 80}",0.9642857142857143,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9629629629629629,0.8888888888888888,1.0,0.9371693121693122,0.040826757611427233,6
0.08654305934906006,0.0026157205217817443,0.012965583801269531,0.0007923128373013067,4,log2,160,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 160}",0.9285714285714286,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9259259259259259,1.0,0.9335978835978835,0.03984885781153394,15
0.16477890014648439,0.0065353282975313814,0.015729331970214845,0.005076768964393119,4,log2,320,"{'max_depth': 4, 'max_features': 'log2', 'n_estimators': 320}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8518518518518519,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.9297619047619048,0.04217254009008848,24
